,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total_Usage_Time,Entertainment_Index,Spend_Ratio,Age_Group,Usage per App,Data Usage per Hour,Call Duration per Day (hrs)
124,49,Male,Pune,Google Pixel,Android,10.1,9.4,69.5,125,0.7,5893,4.2,4.6,837,Social Media,19.6,3.1666666666666665,7.0322195704057275,Middle Aged,0.0808,0.031023102310231025,1.1583333333333334
125,23,Female,Pune,Oppo,iOS,10.1,6.1,68.8,198,5.8,3598,1.6,3.9,1054,Work,21.4,3.766666666666667,3.41042654028436,Young Adult,0.051010101010101006,0.02013201320132013,1.1466666666666667
126,24,Male,Delhi,Samsung,Android,6.1,9.0,240.6,126,1.0,1035,3.2,1.3,944,Gaming,11.600000000000001,1.8333333333333333,1.0952380952380953,Young Adult,0.04841269841269841,0.04918032786885246,4.01
127,21,Male,Mumbai,Oppo,iOS,6.5,1.5,115.0,196,2.1,1824,1.8,1.8,727,Entertainment,12.200000000000001,1.9000000000000001,2.5054945054945055,Young Adult,0.03316326530612245,0.007692307692307693,1.9166666666666667
128,39,Female,Delhi,Apple,iOS,4.8,22.6,205.0,71,5.3,5852,3.6,3.6,1574,Work,17.3,4.166666666666667,3.7155555555555555,Adult,0.0676056338028169,0.15694444444444444,3.4166666666666665
129,50,Female,Delhi,Motorola,iOS,3.7,48.7,57.3,52,3.9,7916,2.7,2.1,905,Social Media,12.4,2.9000000000000004,8.737306843267108,Middle Aged,0.07115384615384615,0.43873873873873875,0.955
130,25,Other,Hyderabad,OnePlus,Android,5.2,37.5,218.5,23,3.1,3433,6.6,2.0,147,Education,16.9,3.9,23.195945945945947,Young Adult,0.22608695652173913,0.2403846153846154,3.6416666666666666
131,21,Other,Lucknow,Vivo,Android,2.9,27.6,202.1,85,1.8,6866,3.3,4.2,1149,Entertainment,12.2,3.1,5.970434782608696,Young Adult,0.03411764705882353,0.31724137931034485,3.368333333333333
132,39,Female,Hyderabad,Google Pixel,iOS,7.7,6.6,118.1,39,4.9,5299,7.9,2.5,1795,Social Media,23.0,5.1000000000000005,2.950445434298441,Adult,0.19743589743589743,0.02857142857142857,1.9683333333333333
133,48,Male,Chennai,Apple,iOS,5.0,22.5,98.8,143,2.1,708,7.6,2.9,1389,Social Media,17.599999999999998,4.2,0.5093525179856115,Middle Aged,0.03496503496503497,0.15,1.6466666666666667
134,18,Other,Lucknow,Apple,Android,3.7,40.8,226.0,167,0.8,4554,0.9,4.2,411,Social Media,9.600000000000001,1.9666666666666668,11.053398058252426,Teen,0.022155688622754494,0.36756756756756753,3.7666666666666666
135,56,Male,Jaipur,Nokia,iOS,4.4,11.9,30.3,68,5.7,716,2.6,0.3,715,Entertainment,13.000000000000002,2.8666666666666667,1.0,Middle Aged,0.06470588235294118,0.09015151515151515,0.505
136,43,Other,Lucknow,Samsung,iOS,2.4,42.1,147.2,143,4.8,3847,5.6,4.4,1760,Work,17.2,4.933333333333334,2.184554230550823,Adult,0.016783216783216783,0.5847222222222223,2.453333333333333
137,59,Male,Ahmedabad,Xiaomi,Android,8.8,31.1,216.5,122,2.8,3840,4.1,3.4,267,Entertainment,19.1,3.4333333333333336,14.328358208955224,Middle Aged,0.07213114754098361,0.11780303030303031,3.6083333333333334
138,33,Male,Ahmedabad,Apple,iOS,8.2,34.4,173.0,177,5.2,8751,0.7,3.0,850,Gaming,17.099999999999998,2.966666666666667,10.283196239717979,Adult,0.0463276836158192,0.13983739837398376,2.8833333333333333
139,19,Male,Lucknow,Vivo,Android,4.1,14.3,134.6,193,4.9,977,6.2,0.2,512,Social Media,15.399999999999999,3.766666666666667,1.9044834307992202,Young Adult,0.021243523316062173,0.11626016260162604,2.243333333333333
140,59,Female,Kolkata,Xiaomi,Android,1.5,5.3,286.9,83,4.8,151,6.9,0.4,1849,Gaming,13.6,4.033333333333334,0.08162162162162162,Middle Aged,0.018072289156626505,0.11777777777777777,4.781666666666666
141,49,Male,Jaipur,Nokia,Android,1.8,14.2,176.7,138,3.4,4034,8.0,2.5,1130,Education,15.7,4.633333333333334,3.5667550839964632,Middle Aged,0.013043478260869566,0.26296296296296295,2.945
142,53,Female,Bangalore,Xiaomi,Android,8.1,22.6,228.5,48,2.8,1175,5.0,2.2,176,Gaming,18.099999999999998,3.3333333333333335,6.638418079096045,Middle Aged,0.16874999999999998,0.09300411522633746,3.808333333333333
143,49,Other,Lucknow,Motorola,Android,11.7,42.6,218.5,150,5.6,6184,6.3,0.6,1980,Social Media,24.2,4.166666666666667,3.121655729429581,Middle Aged,0.078,0.12136752136752137,3.6416666666666666
144,57,Other,Chennai,Motorola,iOS,1.1,23.3,41.1,10,0.8,2170,4.1,2.6,1653,Social Media,8.6,2.4999999999999996,1.3119709794437726,Middle Aged,0.11000000000000001,0.706060606060606,0.685
145,45,Male,Mumbai,Vivo,iOS,6.7,26.1,137.5,137,4.9,8216,5.6,1.3,306,Social Media,18.500000000000004,3.9333333333333336,26.762214983713356,Adult,0.04890510948905109,0.12985074626865672,2.2916666666666665
146,18,Male,Hyderabad,Apple,Android,6.0,16.7,201.8,43,2.9,4640,5.2,4.6,1497,Entertainment,18.700000000000003,4.233333333333333,3.097463284379172,Teen,0.13953488372093023,0.09277777777777778,3.3633333333333337
147,42,Male,Chennai,Google Pixel,Android,5.5,49.4,55.7,117,1.4,9032,2.0,4.5,332,Entertainment,13.4,2.6333333333333333,27.123123123123122,Adult,0.04700854700854701,0.2993939393939394,0.9283333333333333
148,39,Male,Hyderabad,Oppo,Android,3.1,9.3,165.3,199,2.6,8547,1.4,3.5,186,Social Media,10.6,2.5,45.705882352941174,Adult,0.015577889447236181,0.1,2.7550000000000003
149,60,Male,Pune,Samsung,Android,11.8,40.7,134.9,75,2.0,837,2.3,1.8,387,Education,17.900000000000002,2.033333333333333,2.1572164948453607,Middle Aged,0.15733333333333335,0.1149717514124294,2.2483333333333335
150,16,Other,Chennai,Samsung,iOS,7.9,6.8,69.8,38,2.8,5468,7.7,4.2,1304,Entertainment,22.599999999999998,4.8999999999999995,4.190038314176245,Teen,0.20789473684210527,0.028691983122362867,1.1633333333333333
151,51,Male,Delhi,Realme,iOS,1.7,26.0,80.4,33,5.7,8873,4.0,1.3,1318,Social Media,12.700000000000001,3.6666666666666665,6.727065959059894,Middle Aged,0.051515151515151514,0.5098039215686274,1.34
152,50,Other,Delhi,Motorola,iOS,3.8,15.6,264.9,183,0.9,4894,0.7,4.2,1740,Work,9.600000000000001,1.9333333333333336,2.8110281447444,Middle Aged,0.02076502732240437,0.1368421052631579,4.415
153,29,Female,Lucknow,Vivo,iOS,3.9,19.0,64.4,106,1.0,9942,3.3,0.3,612,Social Media,8.5,1.5333333333333332,16.218597063621534,Young Adult,0.03679245283018868,0.1623931623931624,1.0733333333333335
154,51,Female,Lucknow,OnePlus,Android,7.3,44.2,211.4,80,0.5,6983,6.1,2.5,1150,Gaming,16.4,3.033333333333333,6.066898349261511,Middle Aged,0.09125,0.20182648401826486,3.5233333333333334
155,50,Other,Ahmedabad,Nokia,iOS,5.4,15.1,40.6,130,5.6,3470,5.3,2.2,1047,Social Media,18.5,4.366666666666666,3.3110687022900764,Middle Aged,0.04153846153846154,0.09320987654320988,0.6766666666666666
156,34,Other,Kolkata,OnePlus,Android,1.9,1.4,187.6,34,2.5,2706,0.9,4.4,287,Social Media,9.700000000000001,2.6,9.395833333333334,Adult,0.055882352941176466,0.02456140350877193,3.1266666666666665
157,16,Other,Jaipur,Motorola,iOS,11.5,41.2,274.4,122,4.8,206,3.1,1.2,1935,Education,20.6,3.033333333333333,0.10640495867768596,Teen,0.0942622950819672,0.11942028985507247,4.573333333333333
158,35,Female,Hyderabad,Xiaomi,iOS,7.9,33.3,50.0,90,5.8,8385,6.2,4.0,633,Work,23.9,5.333333333333333,13.225552050473187,Adult,0.08777777777777779,0.14050632911392405,0.8333333333333334
159,39,Male,Pune,Oppo,Android,7.2,12.1,281.8,58,1.9,5116,7.6,4.5,1271,Social Media,21.2,4.666666666666667,4.022012578616352,Adult,0.12413793103448276,0.056018518518518516,4.696666666666667
160,38,Male,Jaipur,Nokia,iOS,5.0,27.2,166.8,152,1.8,1111,0.7,4.0,578,Work,11.5,2.1666666666666665,1.918825561312608,Adult,0.03289473684210526,0.18133333333333332,2.7800000000000002
161,34,Other,Mumbai,Realme,iOS,9.4,9.7,96.8,19,4.0,7564,3.2,2.1,1003,Work,18.700000000000003,3.1,7.53386454183267,Adult,0.4947368421052632,0.03439716312056737,1.6133333333333333
162,58,Other,Mumbai,Apple,iOS,7.1,43.3,248.5,57,2.6,8474,2.0,0.9,160,Gaming,12.6,1.8333333333333333,52.63354037267081,Middle Aged,0.12456140350877193,0.20328638497652582,4.141666666666667
163,40,Other,Chennai,Vivo,iOS,9.9,14.7,128.0,121,3.6,3870,5.2,3.8,258,Social Media,22.5,4.2,14.942084942084943,Adult,0.08181818181818182,0.049494949494949494,2.1333333333333333
164,20,Female,Jaipur,Google Pixel,iOS,9.0,6.0,137.9,49,0.7,8615,0.8,2.3,223,Education,12.8,1.2666666666666666,38.45982142857143,Young Adult,0.1836734693877551,0.022222222222222223,2.2983333333333333
165,29,Male,Chennai,Oppo,iOS,10.1,33.3,168.3,40,2.5,8182,4.9,0.2,621,Gaming,17.7,2.5333333333333337,13.154340836012862,Young Adult,0.2525,0.10990099009900989,2.805
166,29,Other,Chennai,Oppo,iOS,8.1,37.9,218.4,93,4.0,7142,5.5,0.1,157,Gaming,17.700000000000003,3.1999999999999997,45.20253164556962,Young Adult,0.08709677419354839,0.15596707818930042,3.64
167,33,Other,Ahmedabad,Google Pixel,iOS,3.6,36.2,83.9,52,4.9,639,7.9,3.0,1480,Gaming,19.4,5.266666666666667,0.4314652261985145,Adult,0.06923076923076923,0.3351851851851852,1.3983333333333334
168,28,Other,Hyderabad,Samsung,Android,11.1,35.3,37.4,182,5.6,7845,3.3,2.2,1813,Social Media,22.2,3.6999999999999997,4.324696802646086,Young Adult,0.06098901098901099,0.106006006006006,0.6233333333333333
169,28,Female,Jaipur,Samsung,iOS,7.5,20.6,205.1,188,3.7,7816,3.4,3.0,952,Social Media,17.6,3.366666666666667,8.201469045120671,Young Adult,0.0398936170212766,0.09155555555555556,3.4183333333333334
170,47,Male,Mumbai,Nokia,iOS,8.7,25.7,196.5,14,5.3,2252,4.6,3.7,757,Education,22.3,4.533333333333334,2.970976253298153,Middle Aged,0.6214285714285713,0.09846743295019157,3.275
171,39,Female,Chennai,Google Pixel,Android,12.0,32.2,35.9,16,4.1,1414,0.8,3.6,233,Entertainment,20.500000000000004,2.8333333333333335,6.042735042735043,Adult,0.75,0.08944444444444445,0.5983333333333333
172,47,Male,Chennai,Samsung,Android,5.0,26.6,250.1,21,3.8,2485,7.6,0.6,1723,Social Media,17.0,4.0,1.441415313225058,Middle Aged,0.23809523809523808,0.17733333333333334,4.168333333333333
173,19,Other,Mumbai,Xiaomi,Android,11.7,6.2,81.7,20,3.3,3667,6.1,4.2,722,Social Media,25.3,4.533333333333334,5.07192254495159,Young Adult,0.585,0.017663817663817666,1.3616666666666668
174,54,Male,Hyderabad,Google Pixel,iOS,8.7,30.9,286.4,173,3.0,2456,6.8,2.3,1716,Social Media,20.8,4.033333333333333,1.4304018637157834,Middle Aged,0.05028901734104046,0.11839080459770114,4.7733333333333325
175,44,Female,Ahmedabad,Nokia,Android,3.7,26.1,275.5,119,2.8,957,2.4,1.8,590,Work,10.700000000000001,2.3333333333333335,1.619289340101523,Adult,0.031092436974789917,0.23513513513513515,4.591666666666667
176,52,Female,Lucknow,OnePlus,Android,2.2,18.7,121.5,132,1.1,1903,5.4,0.2,1804,Social Media,8.9,2.233333333333334,1.0542936288088642,Middle Aged,0.016666666666666666,0.2833333333333333,2.025
177,43,Male,Pune,Nokia,Android,5.4,21.2,244.2,140,3.3,8206,7.9,1.0,1178,Social Media,17.6,4.066666666666666,6.960135708227312,Adult,0.038571428571428576,0.1308641975308642,4.069999999999999
178,50,Male,Kolkata,OnePlus,iOS,4.0,9.2,267.7,53,5.7,6357,0.7,1.2,1479,Work,11.599999999999998,2.533333333333333,4.2952702702702705,Middle Aged,0.07547169811320754,0.07666666666666666,4.461666666666667
179,30,Male,Mumbai,Realme,Android,5.8,15.2,116.0,10,2.5,1605,4.7,0.2,897,Entertainment,13.2,2.466666666666667,1.787305122494432,Young Adult,0.58,0.08735632183908046,1.9333333333333333
180,38,Other,Hyderabad,Samsung,Android,5.1,18.7,67.4,147,3.3,5150,6.5,0.7,408,Social Media,15.599999999999998,3.5,12.591687041564793,Adult,0.03469387755102041,0.12222222222222222,1.1233333333333335
181,33,Female,Hyderabad,Realme,Android,4.3,44.9,64.7,176,5.2,3146,2.2,0.2,1484,Work,11.899999999999999,2.5333333333333337,2.1185185185185187,Adult,0.02443181818181818,0.34806201550387594,1.0783333333333334
182,53,Female,Pune,Google Pixel,Android,4.9,6.5,199.6,181,5.1,7676,3.3,0.6,1150,Work,13.9,3.0,6.6689834926151175,Middle Aged,0.027071823204419893,0.04421768707482993,3.3266666666666667
183,56,Male,Kolkata,OnePlus,iOS,10.4,47.4,168.2,127,1.8,126,5.3,1.3,319,Social Media,18.8,2.8000000000000003,0.39375,Middle Aged,0.08188976377952756,0.1519230769230769,2.8033333333333332
184,58,Female,Pune,Oppo,Android,5.4,14.8,106.0,58,5.0,3633,1.7,4.6,703,Entertainment,16.7,3.766666666666667,5.160511363636363,Middle Aged,0.09310344827586207,0.09135802469135802,1.7666666666666666
185,31,Female,Lucknow,Apple,iOS,11.8,35.5,132.0,91,4.4,4462,0.8,2.8,858,Entertainment,19.800000000000004,2.6666666666666665,5.1944121071012805,Adult,0.12967032967032968,0.10028248587570622,2.2
186,42,Female,Mumbai,Realme,Android,10.2,21.4,296.3,175,1.1,2252,3.4,1.1,716,Work,15.799999999999999,1.8666666666666665,3.1408647140864714,Adult,0.05828571428571428,0.06993464052287582,4.9383333333333335
187,48,Female,Chennai,Google Pixel,Android,9.4,35.8,256.5,160,1.6,8873,5.1,1.6,882,Work,17.700000000000003,2.766666666666666,10.048697621744054,Middle Aged,0.058750000000000004,0.12695035460992907,4.275
188,51,Female,Delhi,Nokia,iOS,6.1,46.3,38.1,89,2.1,6856,5.3,0.9,1328,Entertainment,14.4,2.766666666666667,5.158765989465763,Middle Aged,0.06853932584269662,0.2530054644808743,0.635
189,58,Female,Jaipur,Motorola,Android,4.5,7.3,126.7,174,2.6,8052,7.3,2.4,779,Gaming,16.799999999999997,4.1,10.323076923076924,Middle Aged,0.02586206896551724,0.05407407407407407,2.111666666666667
190,32,Other,Hyderabad,Vivo,Android,1.6,9.1,122.1,120,3.7,2559,6.0,1.3,1557,Gaming,12.600000000000001,3.6666666666666665,1.6424903722721438,Adult,0.013333333333333334,0.18958333333333333,2.0349999999999997
191,41,Female,Delhi,Samsung,iOS,4.6,49.0,89.2,28,4.8,8197,6.9,4.4,1969,Social Media,20.699999999999996,5.366666666666667,4.160913705583757,Adult,0.16428571428571428,0.35507246376811596,1.4866666666666668
192,20,Male,Jaipur,Realme,Android,5.0,33.3,28.3,70,3.1,2828,3.7,2.1,418,Social Media,13.9,2.966666666666667,6.749403341288783,Young Adult,0.07142857142857142,0.22199999999999998,0.4716666666666667
193,52,Other,Hyderabad,Nokia,iOS,2.1,50.0,165.8,126,2.7,5500,6.4,3.9,739,Entertainment,15.100000000000001,4.333333333333333,7.4324324324324325,Middle Aged,0.016666666666666666,0.7936507936507936,2.7633333333333336
194,53,Other,Mumbai,Google Pixel,Android,3.3,43.2,102.8,140,1.3,1248,3.5,0.0,846,Social Media,8.1,1.5999999999999999,1.473435655253837,Middle Aged,0.02357142857142857,0.4363636363636364,1.7133333333333334
195,23,Male,Chennai,Xiaomi,iOS,8.4,8.0,124.2,51,4.3,6406,3.1,0.1,953,Education,15.899999999999999,2.5,6.714884696016772,Young Adult,0.16470588235294117,0.031746031746031744,2.07
196,36,Male,Hyderabad,Google Pixel,Android,3.0,41.0,188.4,95,1.8,627,1.7,4.0,1407,Social Media,10.5,2.5,0.4453125,Adult,0.031578947368421054,0.45555555555555555,3.14
197,34,Female,Kolkata,Nokia,Android,3.9,43.6,296.2,193,0.8,2430,1.9,4.0,1128,Gaming,10.6,2.2333333333333334,2.1523472099202836,Adult,0.020207253886010364,0.37264957264957266,4.9366666666666665
198,45,Other,Delhi,Apple,Android,6.4,15.3,38.5,96,5.7,3191,7.9,4.6,1082,Social Media,24.6,6.066666666666666,2.9464450600184673,Adult,0.06666666666666667,0.07968750000000001,0.6416666666666667
199,49,Female,Ahmedabad,Realme,iOS,8.4,28.8,62.6,16,0.7,3036,3.3,3.7,1184,Gaming,16.099999999999998,2.566666666666667,2.562025316455696,Middle Aged,0.525,0.11428571428571428,1.0433333333333334
200,17,Other,Mumbai,OnePlus,Android,4.1,20.9,29.9,161,5.0,3385,7.8,2.3,1139,Education,19.2,5.033333333333333,2.969298245614035,Teen,0.025465838509316767,0.16991869918699187,0.4983333333333333
201,33,Other,Delhi,Realme,Android,8.7,7.5,258.6,42,4.6,8676,3.0,1.9,366,Gaming,18.199999999999996,3.1666666666666665,23.64032697547684,Adult,0.20714285714285713,0.028735632183908046,4.3100000000000005
202,41,Other,Jaipur,OnePlus,iOS,6.6,44.6,56.3,28,2.6,4031,1.5,0.3,395,Education,11.0,1.4666666666666668,10.179292929292929,Adult,0.2357142857142857,0.22525252525252526,0.9383333333333332
203,45,Other,Hyderabad,OnePlus,Android,3.9,3.6,154.3,183,5.6,3338,7.6,4.9,929,Gaming,22.0,6.033333333333334,3.589247311827957,Adult,0.021311475409836064,0.03076923076923077,2.5716666666666668
204,25,Female,Delhi,Realme,iOS,1.5,19.1,235.2,17,2.0,5411,7.5,4.6,1540,Education,15.6,4.7,3.511356262167424,Young Adult,0.08823529411764706,0.42444444444444446,3.92
205,60,Other,Delhi,Xiaomi,Android,7.9,32.2,238.0,65,2.2,4387,7.3,4.1,171,Entertainment,21.5,4.533333333333332,25.50581395348837,Middle Aged,0.12153846153846154,0.1358649789029536,3.966666666666667
206,59,Other,Lucknow,Oppo,Android,7.2,1.0,147.4,93,3.6,3533,3.2,3.5,541,Work,17.5,3.4333333333333336,6.518450184501845,Middle Aged,0.07741935483870968,0.004629629629629629,2.4566666666666666
207,23,Female,Bangalore,Xiaomi,Android,3.2,32.2,92.2,112,4.1,6328,1.9,2.0,252,Social Media,11.2,2.6666666666666665,25.011857707509883,Young Adult,0.028571428571428574,0.3354166666666667,1.5366666666666666
208,21,Male,Ahmedabad,Realme,Android,2.7,25.3,76.5,169,5.9,2312,4.0,1.8,185,Gaming,14.400000000000002,3.9,12.43010752688172,Young Adult,0.015976331360946748,0.31234567901234567,1.275
209,16,Male,Chennai,Oppo,Android,8.2,8.4,233.3,142,0.9,8059,1.2,4.6,1804,Work,14.899999999999999,2.2333333333333334,4.464819944598338,Teen,0.05774647887323943,0.03414634146341464,3.8883333333333336
210,15,Other,Kolkata,Vivo,iOS,11.4,20.4,171.1,47,1.6,4815,7.8,4.2,535,Work,25.0,4.533333333333333,8.98320895522388,Teen,0.24255319148936172,0.05964912280701754,2.8516666666666666
211,20,Female,Jaipur,Oppo,Android,9.3,10.9,103.8,144,3.5,4535,1.7,2.8,1130,Entertainment,17.3,2.6666666666666665,4.00972590627763,Young Adult,0.06458333333333334,0.03906810035842294,1.73
212,37,Male,Hyderabad,Motorola,Android,9.7,26.3,94.1,31,3.8,9853,7.8,4.9,644,Social Media,26.200000000000003,5.5,15.275968992248062,Adult,0.3129032258064516,0.09037800687285223,1.5683333333333331
213,18,Other,Bangalore,Google Pixel,Android,10.7,24.8,170.7,184,1.0,9616,2.0,3.8,1542,Work,17.5,2.2666666666666666,6.2320155541153595,Teen,0.058152173913043476,0.07725856697819315,2.8449999999999998
214,33,Other,Delhi,Samsung,Android,8.3,46.6,28.4,175,0.6,9944,7.4,4.2,1390,Social Media,20.5,4.066666666666667,7.148813803019411,Adult,0.04742857142857143,0.18714859437751002,0.47333333333333333
215,21,Male,Jaipur,Google Pixel,iOS,12.0,18.0,211.5,113,3.1,1204,1.3,2.0,1766,Work,18.4,2.1333333333333333,0.6813808715336729,Young Adult,0.10619469026548672,0.05,3.525
216,28,Other,Ahmedabad,Oppo,Android,10.1,23.4,209.2,78,5.7,5198,4.1,1.6,1712,Gaming,21.5,3.7999999999999994,3.0344424985405722,Young Adult,0.12948717948717947,0.07722772277227723,3.4866666666666664
217,26,Female,Jaipur,Google Pixel,Android,5.5,8.5,207.8,132,1.4,2955,3.0,0.5,388,Entertainment,10.4,1.6333333333333335,7.596401028277635,Young Adult,0.041666666666666664,0.051515151515151514,3.4633333333333334
218,51,Other,Ahmedabad,Oppo,Android,5.4,49.1,106.7,126,1.3,187,5.2,0.7,1496,Entertainment,12.6,2.4,0.12491649966599866,Middle Aged,0.04285714285714286,0.3030864197530864,1.7783333333333333
219,43,Other,Bangalore,Samsung,Android,4.8,22.0,23.9,187,3.7,8962,6.1,4.8,519,Social Media,19.4,4.866666666666666,17.234615384615385,Adult,0.025668449197860963,0.1527777777777778,0.3983333333333333
220,37,Female,Ahmedabad,Xiaomi,iOS,6.2,22.0,206.9,58,3.6,625,3.4,4.1,198,Entertainment,17.3,3.6999999999999997,3.14070351758794,Adult,0.10689655172413794,0.11827956989247312,3.4483333333333333
221,34,Female,Hyderabad,Vivo,iOS,8.2,43.2,30.6,14,5.1,1312,6.5,3.9,1861,Work,23.699999999999996,5.166666666666667,0.7046186895810956,Adult,0.5857142857142856,0.17560975609756102,0.51
222,45,Male,Pune,Vivo,iOS,3.9,15.1,68.9,124,5.0,1599,4.5,1.7,1484,Gaming,15.1,3.733333333333333,1.0767676767676768,Adult,0.031451612903225803,0.12905982905982905,1.1483333333333334
223,26,Female,Lucknow,Oppo,iOS,7.0,27.7,199.0,82,3.9,3790,5.4,3.2,1004,Entertainment,19.5,4.166666666666667,3.771144278606965,Young Adult,0.08536585365853659,0.1319047619047619,3.316666666666667
224,26,Other,Kolkata,Google Pixel,iOS,9.4,16.1,121.1,52,0.8,5732,1.0,4.4,1882,Work,15.600000000000001,2.066666666666667,3.044078597981944,Young Adult,0.18076923076923077,0.05709219858156029,2.018333333333333
225,55,Female,Chennai,Motorola,Android,7.5,4.2,71.0,171,1.0,8505,4.6,3.7,364,Work,16.8,3.1,23.301369863013697,Middle Aged,0.043859649122807015,0.018666666666666668,1.1833333333333333
226,20,Male,Chennai,Realme,Android,4.0,2.5,219.7,83,4.3,891,0.7,3.4,706,Education,12.4,2.7999999999999994,1.2602545968882604,Young Adult,0.04819277108433735,0.020833333333333332,3.6616666666666666
227,41,Female,Lucknow,Apple,iOS,10.1,38.2,66.3,126,3.5,2472,3.7,4.4,1901,Education,21.700000000000003,3.866666666666667,1.2996845425867507,Adult,0.08015873015873015,0.12607260726072608,1.105
228,25,Female,Mumbai,Motorola,iOS,6.4,8.4,5.7,168,3.4,4312,1.1,2.4,651,Gaming,13.3,2.3000000000000003,6.613496932515337,Young Adult,0.0380952380952381,0.043750000000000004,0.095
229,31,Other,Mumbai,Nokia,iOS,9.5,20.0,299.1,185,5.2,4643,5.7,2.5,529,Social Media,22.9,4.466666666666666,8.760377358490565,Adult,0.051351351351351354,0.07017543859649122,4.985
230,36,Other,Jaipur,Nokia,Android,1.7,1.7,179.2,103,3.0,737,2.6,2.9,810,Entertainment,10.200000000000001,2.8333333333333335,0.9087546239210851,Adult,0.016504854368932037,0.03333333333333333,2.9866666666666664
231,24,Male,Lucknow,Samsung,iOS,11.1,31.5,177.7,94,3.3,6017,1.2,2.3,1413,Work,17.9,2.2666666666666666,4.255304101838755,Young Adult,0.11808510638297871,0.0945945945945946,2.9616666666666664
232,34,Other,Pune,Oppo,iOS,11.0,16.9,80.3,56,4.7,4364,7.9,4.4,1038,Work,28.0,5.666666666666667,4.200192492781521,Adult,0.19642857142857142,0.05121212121212121,1.3383333333333334
233,33,Other,Pune,Vivo,iOS,7.1,29.7,140.9,149,3.1,7909,4.7,3.9,281,Education,18.799999999999997,3.9,28.04609929078014,Adult,0.04765100671140939,0.13943661971830987,2.3483333333333336
